count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
931871,2013,3,Scotland,3,"Glasgow City",U,Minor,,,252010,671860,55.91699701,-4.36954196,,,Counted,"Manual count",5,6,4957,325,528,40,18,2,0,0,0,60,5876
931872,2013,3,Scotland,3,"Glasgow City",U,Minor,,,256900,670430,55.90563887,-4.29061191,,,Counted,"Manual count",15,1,3488,162,407,80,11,3,0,0,1,95,4153
931874,2013,3,Scotland,3,"Glasgow City",U,Minor,,,263210,665170,55.86024849,-4.18710295,,,Counted,"Manual count",10,8,5292,189,623,172,14,3,1,2,2,195,6306
931912,2013,3,Scotland,3,"Glasgow City",U,Minor,,,260180,659210,55.80586958,-4.23240404,,,Counted,"Manual count",29,10,6813,781,585,127,19,2,0,0,1,149,8338
931870,2013,3,Scotland,3,"Glasgow City",U,Minor,,,253500,659980,55.81080213,-4.33930101,,,Counted,"Manual count",9,0,2923,132,205,23,3,1,1,0,0,28,3289
930175,2013,3,Scotland,3,"Glasgow City",B765,Minor,,,265220,665720,55.86575300,-4.15528792,,,Counted,"Manual count",24,17,7953,47,1275,165,21,9,7,11,15,228,9520
931873,2013,3,Scotland,3,"Glasgow City",U,Minor,,,259060,669420,55.89720882,-4.25556421,,,Counted,"Manual count",10,12,2757,54,388,40,6,0,0,0,2,48,3259
941144,2013,3,Scotland,3,"Glasgow City",U,Minor,,,256730,663289,55.84147873,-4.28955119,,,Counted,"Manual count",82,11,4999,20,339,48,7,1,4,0,0,61,5429
931911,2013,3,Scotland,3,"Glasgow City",U,Minor,,,258330,665740,55.86395612,-4.26530266,,,Counted,"Manual count",15,12,1265,2,167,18,2,0,0,0,0,20,1466
941144,2006,3,Scotland,3,"Glasgow City",U,Minor,,,256730,663289,55.84147873,-4.28955119,,,Counted,"Manual count",54,13,4840,24,348,59,10,0,2,5,1,77,5302
80448,2006,3,Scotland,3,"Glasgow City",A814,Major,A814,"M8 Slips",257600,665340,55.86014985,-4.27674676,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",8,175,39894,406,5322,1059,186,213,58,238,189,1943,47739
74364,2006,3,Scotland,3,"Glasgow City",A803,Major,B808,"LA boundary",260420,668500,55.88934540,-4.23335826,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",113,120,19331,255,1973,486,70,13,44,66,44,723,22402
74379,2006,3,Scotland,3,"Glasgow City",A726,Major,M77,"LA boundary",254000,659020,55.80233515,-4.33081451,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",65,186,17752,200,2207,617,145,56,61,51,72,1002,21347
80282,2006,3,Scotland,3,"Glasgow City",A77,Major,"LA Boundary","B768 Langside Avenue",257180,662000,55.83003983,-4.28169312,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",96,159,13388,246,2980,755,147,14,34,28,103,1081,17854
80368,2006,3,Scotland,3,"Glasgow City",A814,Major,A741,Kingsway,252000,668140,55.88359898,-4.36766559,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",96,41,15972,718,2677,594,80,71,28,39,40,852,20260
80443,2006,3,Scotland,3,"Glasgow City",M8,Major,M8,"Pitt Street",258206,665520,55.86194453,-4.26716720,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,50,12759,341,889,105,16,2,8,7,13,151,14190
80586,2006,3,Scotland,3,"Glasgow City",M74,Major,3,2,266000,662200,55.83436584,-4.14109458,3.00,1.86,Estimated,"Estimated using previous year's AADF on this link",0,117,31084,140,6676,1953,309,268,295,630,616,4071,42088
74380,2006,3,Scotland,3,"Glasgow City",M77,Major,"LA boundary",3,253500,658290,55.79563020,-4.33839091,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",0,119,36746,351,4387,1183,195,197,137,462,613,2787,44390
80998,2006,3,Scotland,3,"Glasgow City",A8,Major,A8,A8,258810,664560,55.85350307,-4.25702490,0.20,0.12,Counted,"Manual count",20,30,6646,63,940,200,29,15,50,28,20,342,8021
81000,2006,3,Scotland,3,"Glasgow City",A8,Major,A8,A730,259000,664400,55.85212221,-4.25390918,0.20,0.12,Counted,"Manual count",25,63,14358,41,2125,769,70,59,35,97,52,1082,17669
80991,2006,3,Scotland,3,"Glasgow City",A8,Major,M8,A8,258100,664500,55.85275593,-4.26832550,0.50,0.31,Counted,"Manual count",7,38,7477,111,1102,218,25,18,18,52,17,348,9076
81005,2006,3,Scotland,3,"Glasgow City",A8,Major,M8,"TRADESTON STREET",258140,664380,55.85169036,-4.26762432,0.40,0.25,Counted,"Manual count",2,34,5457,22,1112,201,10,4,11,8,7,241,6866
80442,2006,3,Scotland,3,"Glasgow City",M8,Major,A814,M8,257957,665240,55.85935741,-4.27099549,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",0,26,6116,8,860,142,13,6,8,9,5,183,7193
80444,2006,3,Scotland,3,"Glasgow City",M8,Major,M8,"Waterloo Street",258232,665400,55.86087484,-4.26668936,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",0,14,5781,290,319,43,8,0,9,5,7,72,6477
77100,2006,3,Scotland,3,"Glasgow City",A803,Major,A8,A804,260250,666080,55.86756930,-4.23482495,0.40,0.25,Estimated,"Estimated from nearby links",22,25,7413,327,1330,330,26,18,12,20,40,446,9541
74416,2006,3,Scotland,3,"Glasgow City",A74,Major,"LA Boundary","M74 jn3",267990,662330,55.83608178,-4.10940866,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",28,109,17662,422,3155,386,162,168,25,33,130,904,22252
80993,2006,3,Scotland,3,"Glasgow City",A8,Major,A8,A8,258230,664660,55.85423064,-4.26633432,0.40,0.25,Counted,"Manual count",42,56,15617,647,2093,538,58,52,22,56,30,756,19169
81001,2006,3,Scotland,3,"Glasgow City",A77,Major,A77,A77,258680,664440,55.85238763,-4.25903725,0.20,0.12,Counted,"Manual count",261,64,11390,1701,1342,351,26,20,24,57,41,519,15016
81003,2006,3,Scotland,3,"Glasgow City",A77,Major,A8,A814,258740,664700,55.85473947,-4.25821508,0.30,0.19,Counted,"Manual count",158,94,13129,1966,1490,378,39,29,14,25,26,511,17190
81004,2006,3,Scotland,3,"Glasgow City",A77,Major,A77,A77,258370,663330,55.84233121,-4.26340537,1.60,0.99,Counted,"Manual count",206,141,17004,1315,2208,351,27,6,20,20,27,451,21119
982114,2006,3,Scotland,3,"Glasgow City",U,Minor,,,257000,668000,55.88385289,-4.28772896,,,Counted,"Manual count",105,13,3833,45,363,49,1,1,1,0,1,53,4307
74428,2006,3,Scotland,3,"Glasgow City",A726,Major,A736,M77,252940,659650,55.80766936,-4.34805017,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",36,43,14283,135,1600,432,39,40,16,34,46,607,16668
40809,2006,3,Scotland,3,"Glasgow City",M8,Major,14,13,261800,666050,55.86774704,-4.21006096,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",0,234,83298,523,14792,4149,612,629,813,1298,2004,9505,108352
40816,2006,3,Scotland,3,"Glasgow City",A8,Major,A739,B768,253800,665000,55.85595985,-4.33722129,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",55,36,13694,175,1952,667,69,38,16,30,31,851,16708
40818,2006,3,Scotland,3,"Glasgow City",A8,Major,A89,M8/M73,268700,664140,55.85252733,-4.09895644,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",6,7,5455,62,1905,307,120,65,21,24,82,619,8048
40850,2006,3,Scotland,3,"Glasgow City",A89,Major,A8,M73,268750,664240,55.85343883,-4.09820675,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",5,22,6257,163,907,219,26,49,13,11,10,328,7677
40918,2006,3,Scotland,3,"Glasgow City",A803,Major,A804,"B808 Springburn Road",260400,667300,55.87856598,-4.23305880,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",47,125,22166,987,2615,739,58,36,64,75,69,1041,26934
74429,2006,3,Scotland,3,"Glasgow City",M77,Major,3,2,253920,660080,55.81182712,-4.33265895,2.30,1.43,Counted,"Manual count",0,196,48688,613,6226,1340,302,298,302,788,711,3741,59464
951133,2006,3,Scotland,3,"Glasgow City",U,Minor,,,254166,668012,55.88311070,-4.33300106,,,Counted,"Manual count",79,5,5806,26,446,82,5,34,3,2,0,126,6409
80995,2006,3,Scotland,3,"Glasgow City",A8,Major,A8,A77,258500,664640,55.85413041,-4.26201444,0.40,0.25,Counted,"Manual count",18,16,4213,1066,448,129,10,7,6,2,2,156,5899
81002,2006,3,Scotland,3,"Glasgow City",A77,Major,A814,A77,258640,664720,55.85488971,-4.25982162,0.30,0.19,Counted,"Manual count",204,65,13102,1214,1736,360,47,35,19,22,9,492,16609
74425,2006,3,Scotland,3,"Glasgow City",A814,Major,"LA boundary",A714,251000,668940,55.89047226,-4.38407767,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",67,42,10844,144,2377,440,90,33,17,13,43,636,14043
80997,2006,3,Scotland,3,"Glasgow City",A8,Major,"TRADESTON STREET",A77,258490,664300,55.85107499,-4.26199663,0.50,0.31,Counted,"Manual count",4,72,13789,47,2452,373,22,17,15,3,1,431,16791
80999,2006,3,Scotland,3,"Glasgow City",A8,Major,A8,A8,258730,664470,55.85267162,-4.25825487,0.10,0.06,Counted,"Manual count",8,34,9771,47,1537,429,78,57,30,95,57,746,12135
74430,2006,3,Scotland,3,"Glasgow City",M74,Major,"LA Boundary",3,267960,662215,55.83504100,-4.10983137,0.40,0.25,Estimated,"Estimated from nearby links",0,118,31084,140,6676,1953,309,269,296,630,616,4073,42091
951151,2006,3,Scotland,3,"Glasgow City",U,Minor,,,259265,667175,55.87711342,-4.25112096,,,Counted,"Manual count",46,53,10800,104,1677,396,27,85,30,51,29,618,13252
80215,2006,3,Scotland,3,"Glasgow City",A80,Major,M8,"LA Boundary",264900,667800,55.88433859,-4.16143502,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",59,35,8512,164,1442,388,51,125,22,26,35,647,10800
80283,2006,3,Scotland,3,"Glasgow City",A728,Major,B762/B766,"B768 Prospecthill Road",259115,661000,55.82163071,-4.25030915,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",32,25,12622,482,1362,394,55,28,7,9,25,518,15009
80585,2006,3,Scotland,3,"Glasgow City",M77,Major,1,M8,256000,663540,55.84351472,-4.30133173,1.80,1.12,Counted,"Manual count",0,129,49383,534,5584,1344,266,248,278,821,708,3665,59295
77084,2006,3,Scotland,3,"Glasgow City",A804,Major,M8,A814,257985,665205,55.85905144,-4.27053019,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",39,36,5552,12,1460,341,27,13,11,19,24,435,7495
990168,2006,3,Scotland,3,"Glasgow City",B808,Minor,,,259070,668235,55.88657297,-4.25478706,,,Counted,"Manual count",58,28,10891,691,1660,324,22,24,25,12,5,412,13682
80992,2006,3,Scotland,3,"Glasgow City",A8,Major,A8,A8,258310,664570,55.85344615,-4.26501042,0.40,0.25,Counted,"Manual count",42,62,11002,546,1763,471,53,29,39,49,28,669,14042
80994,2006,3,Scotland,3,"Glasgow City",A8,Major,A8,A77,258500,664530,55.85314284,-4.26195704,0.40,0.25,Counted,"Manual count",27,17,7195,50,1103,324,69,44,25,58,22,542,8907
80996,2006,3,Scotland,3,"Glasgow City",A8,Major,"TRADESTON STREET",A77,258510,664410,55.85206843,-4.26173482,0.50,0.31,Counted,"Manual count",17,42,10816,90,1784,340,47,31,22,13,9,462,13194
78653,2006,3,Scotland,3,"Glasgow City",A74,Major,A763,"B7058 Mount Vernon Avenue",265500,662600,55.83781812,-4.14926977,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",21,24,4765,16,1230,244,96,95,24,22,26,507,6542
967607,2006,3,Scotland,3,"Glasgow City",U,Minor,,,256662,660175,55.81350181,-4.28899286,,,Counted,"Manual count",0,0,533,2,34,0,1,0,0,0,0,1,570
967608,2006,3,Scotland,3,"Glasgow City",B763,Minor,,,259550,662530,55.83549389,-4.24416309,,,Counted,"Manual count",74,25,7778,71,1446,382,61,16,68,16,11,554,9874
931874,2006,3,Scotland,3,"Glasgow City",U,Minor,,,263210,665170,55.86024849,-4.18710295,,,Counted,"Manual count",9,19,5855,216,588,121,9,1,7,5,2,145,6823
931870,2006,3,Scotland,3,"Glasgow City",U,Minor,,,253500,659980,55.81080213,-4.33930101,,,Counted,"Manual count",6,0,3079,177,230,39,7,0,1,0,0,47,3533
78667,2006,3,Scotland,3,"Glasgow City",A879,Major,"B808 Hayston Street","Skirsa St",258800,668750,55.89111746,-4.25936886,1.40,0.87,Counted,"Manual count",32,21,11152,296,1514,367,41,90,31,57,31,617,13600
967604,2006,3,Scotland,3,"Glasgow City",U,Minor,,,254200,662680,55.83525328,-4.32959022,,,Counted,"Manual count",9,7,475,0,75,69,5,2,2,0,0,78,635
931873,2006,3,Scotland,3,"Glasgow City",U,Minor,,,259060,669420,55.89720882,-4.25556421,,,Counted,"Manual count",7,20,3051,69,354,59,7,0,1,0,0,67,3561
931911,2006,3,Scotland,3,"Glasgow City",U,Minor,,,258330,665740,55.86395612,-4.26530266,,,Counted,"Manual count",15,47,2077,8,228,59,6,0,0,0,0,65,2425
930175,2006,3,Scotland,3,"Glasgow City",B765,Minor,,,265220,665720,55.86575300,-4.15528792,,,Counted,"Manual count",12,18,8670,82,1634,288,46,22,8,16,20,400,10804
931871,2006,3,Scotland,3,"Glasgow City",U,Minor,,,252010,671860,55.91699701,-4.36954196,,,Counted,"Manual count",9,16,4759,350,570,82,25,1,8,0,0,116,5811
931872,2006,3,Scotland,3,"Glasgow City",U,Minor,,,256900,670430,55.90563887,-4.29061191,,,Counted,"Manual count",2,5,3058,195,471,72,13,78,5,1,1,170,3899
931912,2006,3,Scotland,3,"Glasgow City",U,Minor,,,260180,659210,55.80586958,-4.23240404,,,Counted,"Manual count",9,35,6965,904,669,158,9,6,7,3,0,183,8756
77420,2005,3,Scotland,3,"Glasgow City",A752,Major,"LA Boundary","LA boundary",270015,665290,55.86320953,-4.07851772,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",10,33,6208,69,846,212,38,38,23,19,36,366,7522
74422,2004,3,Scotland,3,"Glasgow City",M73,Major,2,"LA boundary",269625,665005,55.86054517,-4.08460753,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,58,28692,89,5641,1772,326,305,435,1497,1383,5718,40198
74423,2004,3,Scotland,3,"Glasgow City",M73,Major,"LA boundary","LA Boundary",269890,667200,55.88032556,-4.08143111,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",0,58,28692,89,5641,1772,326,305,435,1497,1383,5718,40198
10820,2003,3,Scotland,3,"Glasgow City",A8,Major,A730,A814,259200,664600,55.85397625,-4.25082099,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",99,125,10198,1345,1090,81,34,16,6,10,17,164,12922
10924,2003,3,Scotland,3,"Glasgow City",A814,Major,"A814 James Watt St",A77,258500,664930,55.85673399,-4.26216578,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",18,77,3839,1,556,61,1,0,1,2,0,65,4538
1001,2003,3,Scotland,3,"Glasgow City",M8,Major,16,15,259700,666300,55.86938461,-4.24372051,1.10,0.68,Counted,"Manual count",0,601,136591,773,16836,5606,796,650,841,2298,1811,12002,166803
10821,2003,3,Scotland,3,"Glasgow City",A8,Major,A89,A803,260000,665330,55.86076321,-4.23842914,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",47,97,7107,330,986,166,19,3,5,5,2,200,8720
10923,2003,3,Scotland,3,"Glasgow City",A814,Major,Kingsway,A739,254000,667100,55.87487303,-4.33516060,2.40,1.49,Estimated,"Estimated using previous year's AADF on this link",5,149,18967,247,2583,598,95,61,52,80,129,1015,22961
10918,2003,3,Scotland,3,"Glasgow City",A804,Major,M8/A81,M8/A879,258800,666374,55.86978605,-4.25812955,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",31,158,13515,113,3312,172,54,36,25,26,65,378,17476
1090,2003,3,Scotland,3,"Glasgow City",A730,Major,A728,A8,259000,664200,55.85032662,-4.25380520,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",117,130,10235,1368,1321,58,51,19,12,5,1,146,13200
1010,2003,3,Scotland,3,"Glasgow City",A8,Major,"A8 Morrison St",A77,258500,664640,55.85413041,-4.26201444,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",55,115,9059,773,2149,169,53,47,36,31,157,493,12589
1027,2003,3,Scotland,3,"Glasgow City",A77,Major,A8,A814,258640,664720,55.85488971,-4.25982162,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",284,221,12483,1022,2310,138,55,61,34,19,49,356,16392
1029,2003,3,Scotland,3,"Glasgow City",A80,Major,A8,M8,262900,666000,55.86761239,-4.19247176,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",23,61,8300,494,1099,84,28,9,7,4,9,141,10095
1000,2003,3,Scotland,3,"Glasgow City",M8,Major,11,10,266200,666110,55.86952779,-4.13983296,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,267,76020,1066,14830,1998,651,849,691,1439,1713,7341,99524
30812,2003,3,Scotland,3,"Glasgow City",M8,Major,17,16,259000,666400,55.87007805,-4.25494962,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,498,105575,514,16853,1189,1996,1398,1465,1327,1669,9044,132484
10813,2003,3,Scotland,3,"Glasgow City",M8,Major,13,12,263000,666600,55.87302781,-4.19117851,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,434,106396,1110,14189,3975,1134,1015,861,1514,2148,10647,132776
10814,2003,3,Scotland,3,"Glasgow City",M8,Major,23,22,256000,664200,55.84943996,-4.30168205,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",0,213,82577,1418,13466,1044,990,684,690,924,1470,5802,103476
1011,2003,3,Scotland,3,"Glasgow City",A8,Major,"A8 Bridgegate",A89/A749,259560,664750,55.85542796,-4.24515273,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",115,115,12821,171,1679,113,36,16,12,12,16,205,14991
11020,2003,3,Scotland,3,"Glasgow City",A739,Major,M8,A8,253600,665000,55.85589915,-4.34041344,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",0,134,32540,156,4619,219,190,116,35,52,88,700,38149
1112,2003,3,Scotland,3,"Glasgow City",A814,Major,M8/A804,"A814 Bromielaw",258400,665100,55.85823087,-4.26385076,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",85,99,9688,404,1470,225,34,14,14,5,11,303,11964
30811,2003,3,Scotland,3,"Glasgow City",M8,Major,12,11,263700,666500,55.87232855,-4.17994955,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",0,249,75448,1234,12241,3817,691,827,689,1630,1623,9277,98449
30843,2003,3,Scotland,3,"Glasgow City",A81,Major,M8/A804,"B808 Bilsland Drive",258000,667500,55.87965992,-4.27149374,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",44,111,9794,196,994,244,31,24,30,24,35,388,11483
1009,2003,3,Scotland,3,"Glasgow City",A8,Major,"A8 Paisley Rd",A77,258500,664500,55.85287351,-4.26194138,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",40,85,8316,760,1368,466,51,29,25,39,87,697,11226
1091,2003,3,Scotland,3,"Glasgow City",A736,Major,A726,"B762 Barrhead Road",251900,661200,55.82126634,-4.36547293,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",60,125,13403,126,2166,153,42,41,29,31,87,383,16203
30839,2003,3,Scotland,3,"Glasgow City",A77,Major,"B768 Langside Avenue","B763 Nithsdale Drive",258000,662780,55.83728459,-4.26902132,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",78,124,12861,1150,1452,348,18,13,21,10,17,427,16014
10836,2003,3,Scotland,3,"Glasgow City",A74,Major,M74,"B7058 Mount Vernon Avenue",267500,662500,55.83747382,-4.11730961,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",29,69,7397,332,1128,327,153,183,26,44,142,875,9801
1033,2003,3,Scotland,3,"Glasgow City",A82,Major,A804,A804,258100,666500,55.87071159,-4.26937261,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",154,266,16230,859,1773,152,27,16,37,37,86,355,19483
1094,2003,3,Scotland,3,"Glasgow City",A739,Major,A814,A82,254600,668000,55.88313421,-4.32606275,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",90,186,35756,535,4538,402,135,117,38,59,89,840,41855
1143,2003,3,Scotland,3,"Glasgow City",A879,Major,M8,"B808 Hayston Street",259100,667800,55.88267637,-4.25408136,2.20,1.37,Estimated,"Estimated using previous year's AADF on this link",25,108,10807,678,2040,331,48,58,62,31,90,620,14253
30925,2003,3,Scotland,3,"Glasgow City",A814,Major,M8/A804,"A814 James Watt St",258300,664950,55.85685480,-4.26536861,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",150,172,17142,111,2935,669,94,48,25,40,85,961,21321
1038,2003,3,Scotland,3,"Glasgow City",A89,Major,A8,"B763 Millerston Street",260500,664770,55.85588048,-4.23015900,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",68,34,9962,910,1554,86,33,8,11,6,13,157,12617
20811,2003,3,Scotland,3,"Glasgow City",M8,Major,25,24,254000,664600,55.85242949,-4.33381376,1.60,0.99,Counted,"Manual count",0,363,80799,712,9419,2985,805,603,510,1256,1152,7311,98604
